review_id,product_id,product_name,source_platform,source_actor,scraped_at,likes,dislikes,recommendations,use_case,overall_rating,ease_of_use,support_rating,value_rating,likely_to_recommend,reviewer_name,reviewer_title,reviewer_company_size,reviewer_industry,reviewer_location,time_using_product,review_date,is_verified,is_incentivized,product_overall_rating,product_review_count,extraction_confidence,bonus_data,bonus_data
6692382,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"The Order to Cash process. This process works well the managing business cash flow is much easier.
Workflow is my favorite which helps to add approval process
Savedsearches are useful and the menu navigation path provided is very helpful","Reconciliation and aging process. Had issues customizing to a real-time update with the search report
Few functions are not clearly defined in the help",,"NetSuite CRM/ERP system helps customer service and support efficiently.
Providing the line item level header information at the lines when clicked.
The advanced search still has some limitations",4.5,,,,,Thaya S.,Administrator,mid-market,Media Production,Canada,,2025-02-15T06:46:35.238-06:00,,,,,1.0,"{""submitted"": ""2022-06-01T11:20:03.484-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-14T10:27:15.940-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/6692382"", ""title"": ""NetSuite is a smart solution for businesses"", ""primary"": ""Americas""}","{""submitted"": ""2022-06-01T11:20:03.484-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-02-14T10:27:15.940-06:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/6692382"", ""title"": ""NetSuite is a smart solution for businesses"", ""primary"": ""Americas""}"
11779365,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,core erp functionality in one place and relatively easy to use,Migration was move complex than we thought. primarily because we migrated from a custom order mgt tool,,"AP, AR and Accounting has been stremlined and we are able to close in 3 days as compared to over a week",3.5,,,,,Verified User in Retail,Executive Sponsor,enterprise,Retail,United States,,2025-10-07T19:05:02.450-05:00,,,,,1.0,"{""submitted"": ""2025-10-07T17:31:40.417-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T17:31:40.426-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11779365"", ""title"": ""Enterprise Architect"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-07T17:31:40.417-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T17:31:40.426-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11779365"", ""title"": ""Enterprise Architect"", ""primary"": ""Americas""}"
11323793,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,Its a best software for accounting purpose and inventory management,Too much customization in reports that needs to be simple and easy,,Inventory management and forecast analysis,4.5,,,,,Awais .,User,small-business,Sporting Goods,Pakistan,,2025-06-24T03:19:00.143-05:00,,,,,1.0,"{""submitted"": ""2025-06-24T03:12:20.897-05:00"", ""type"": ""vendor"", ""region"": ""Asia"", ""updated"": ""2025-06-24T03:12:21.132-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11323793"", ""title"": ""Great Product"", ""primary"": ""Asia Pacific"", ""switched_from"": {""products"": [{""id"": ""4443"", ""name"": ""WooCommerce"", ""slug"": ""woocommerce""}], ""reason"": ""Too good and too detailed as compared to the previous ERP system""}}","{""submitted"": ""2025-06-24T03:12:20.897-05:00"", ""type"": ""vendor"", ""region"": ""Asia"", ""updated"": ""2025-06-24T03:12:21.132-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11323793"", ""title"": ""Great Product"", ""primary"": ""Asia Pacific"", ""switched_from"": {""products"": [{""id"": ""4443"", ""name"": ""WooCommerce"", ""slug"": ""woocommerce""}], ""reason"": ""Too good and too detailed as compared to the previous ERP system""}}"
11778921,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,NetSuite is straightforward to use and quick to learn. I find it very simple to create reports for ad hoc queries.,"We have been working on correcting legacy issues. Several years ago, some users entered data incorrectly in the instance, and fixing these errors has proven to be challenging.",,ERP,5.0,,,,,Verified User in Computer Software,User,mid-market,Computer Software,United States,,2025-10-07T21:58:34.942-05:00,,,,,1.0,"{""submitted"": ""2025-10-07T15:30:25.745-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T15:30:25.754-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11778921"", ""title"": ""NetSuite is easy to use and learn"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-07T15:30:25.745-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-07T15:30:25.754-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11778921"", ""title"": ""NetSuite is easy to use and learn"", ""primary"": ""Americas""}"
11325909,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"NetSuite provides an all-in-one platform that brings together financials, billing, and reporting in a single, integrated system.","Customization often requires technical support or scripting, which limits flexibility for non-technical teams.",,"We use NetSuite primarily for financial management, including general ledger, accounts payable and receivable, budgeting, billing, and reporting. It also supports our revenue cycle operations and helps with audit preparation and compliance tracking.",3.0,,,,,OMAR S.,User,enterprise,Non-Profit Organization Management,United States,,2025-06-27T01:44:34.235-05:00,,,,,1.0,"{""submitted"": ""2025-06-24T10:49:55.937-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T10:49:56.132-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11325909"", ""title"": ""Overall positive experience with room for improvement in customization and support"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""13769"", ""name"": ""MIP Fund Accounting"", ""slug"": ""mip-fund-accounting""}], ""reason"": ""We switched from MIP because it no longer met our organizational needs. It required too many separate systems to manage different functions, which created inefficiencies and data silos. NetSuite offered a more integrated, scalable solution that consolidated our financial processes into one unified platform.""}}","{""submitted"": ""2025-06-24T10:49:55.937-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T10:49:56.132-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11325909"", ""title"": ""Overall positive experience with room for improvement in customization and support"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""13769"", ""name"": ""MIP Fund Accounting"", ""slug"": ""mip-fund-accounting""}], ""reason"": ""We switched from MIP because it no longer met our organizational needs. It required too many separate systems to manage different functions, which created inefficiencies and data silos. NetSuite offered a more integrated, scalable solution that consolidated our financial processes into one unified platform.""}}"
11327435,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"While we're still in the implementation phase, the simplicity of NetSuite's user interface and flexibility in configuration are far superior to what we're current using.",We have a few concerns regarding the use of projects that we're hoping to resolve with some minor customization.,,"We're in need of a full MRP & ERP solution that is fully integrated, NetSuite will provide that NetSuite",3.5,,,,,Verified User in Electrical/Electronic Manufacturing,Administrator,mid-market,Electrical/Electronic Manufacturing,United States,,2025-06-24T21:05:01.492-05:00,,,,,1.0,"{""submitted"": ""2025-06-24T15:38:42.008-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T15:38:42.350-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11327435"", ""title"": ""Implementation Review"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""967"", ""name"": ""Oracle Database"", ""slug"": ""oracle-database""}, {""id"": ""332"", ""name"": ""Oracle Eloqua"", ""slug"": ""oracle-eloqua""}], ""reason"": ""Cost considerations and the size of Oracle was far too elaborate for our revamped business operation.""}}","{""submitted"": ""2025-06-24T15:38:42.008-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-24T15:38:42.350-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11327435"", ""title"": ""Implementation Review"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""967"", ""name"": ""Oracle Database"", ""slug"": ""oracle-database""}, {""id"": ""332"", ""name"": ""Oracle Eloqua"", ""slug"": ""oracle-eloqua""}], ""reason"": ""Cost considerations and the size of Oracle was far too elaborate for our revamped business operation.""}}"
11279328,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,I like how Netsuite links related records to transactions. This allows users to track the flow of the accounting cycle and facilitates easy access when reviewing/researching transactions.,"1.) The autofill does not always work when typing in a name. 2.) bills in Netsuite that have associated purchase orders are not linked in the ""related records"" tab.",,"Netsuite accommodates most, if not all, accounting transactions that we need it for. Utilizing",5.0,,,,,Warren H.,User,mid-market,Telecommunications,United States,,2025-06-10T21:05:06.518-05:00,,,,,1.0,"{""submitted"": ""2025-06-10T10:27:23.747-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-10T10:27:23.904-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11279328"", ""title"": ""Netsuite to transact business"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""395"", ""name"": ""QuickBooks Desktop Pro"", ""slug"": ""quickbooks-desktop-pro""}], ""reason"": ""Due to Grandstream's increased volume of transactions, complexity and sales reporting needs, Quickbooks was not adequate for us.""}}","{""submitted"": ""2025-06-10T10:27:23.747-05:00"", ""type"": ""vendor"", ""region"": ""North America"", ""updated"": ""2025-06-10T10:27:23.904-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11279328"", ""title"": ""Netsuite to transact business"", ""primary"": ""Americas"", ""switched_from"": {""products"": [{""id"": ""395"", ""name"": ""QuickBooks Desktop Pro"", ""slug"": ""quickbooks-desktop-pro""}], ""reason"": ""Due to Grandstream's increased volume of transactions, complexity and sales reporting needs, Quickbooks was not adequate for us.""}}"
11773278,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,simplicity and thge ability to intefgrate with many systems and custon processes,"cost, Can be expensive, down time, and support response can be delayed",,"The creation of credit memos during bill runs, appears to be an issue whereby the server is a different time zon to tghe process 7 years P2p and",5.0,,,,,Verified User in Information Technology and Services,Administrator,mid-market,Information Technology and Services,United States,,2025-10-06T21:05:00.484-05:00,,,,,1.0,"{""submitted"": ""2025-10-06T19:55:51.535-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-06T19:55:51.547-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11773278"", ""title"": ""O2c admin expoerince"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-06T19:55:51.535-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-06T19:55:51.547-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11773278"", ""title"": ""O2c admin expoerince"", ""primary"": ""Americas""}"
11773269,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,How easily you can plug in 3rd party programs,"Limitations around custom segments and custom fields. Slow product updates around the need for these, when it comes to banking, prepaids and intercompany.",,"Source of truth, since these are audited financials we have faith in reports being pulled directly Financial",4.5,,,,,Verified User in Consumer Services,Internal Consultant,mid-market,Consumer Services,United States,,2025-10-07T15:58:00.171-05:00,,,,,1.0,"{""submitted"": ""2025-10-06T19:55:12.445-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-06T19:55:12.453-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11773269"", ""title"": ""Systems Analyst"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-06T19:55:12.445-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-06T19:55:12.453-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11773269"", ""title"": ""Systems Analyst"", ""primary"": ""Americas""}"
11784790,ORC-NS-001,Oracle NetSuite,g2,jupri,2026-05-10T09:52:48.997096+00:00,"This software offers extensive functionality across a wide range of industries, providing specialized roles and configuration options that can be customized to fit any company's requirements.","The software struggles to manage complex equity structures, when ownership is less than 100%.",,The unified database makes reporting much easier. Flexible SaaS ERP with,5.0,,,,,Verified User in Computer Software,Consultant,mid-market,Computer Software,United States,,2025-10-09T15:03:33.190-05:00,,,,,1.0,"{""submitted"": ""2025-10-08T16:53:26.944-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T16:53:26.955-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11784790"", ""title"": ""Robust Features"", ""primary"": ""Americas""}","{""submitted"": ""2025-10-08T16:53:26.944-05:00"", ""type"": ""g2gives"", ""region"": ""North America"", ""updated"": ""2025-10-08T16:53:26.955-05:00"", ""url"": ""https://www.g2.com/products/netsuite/reviews/11784790"", ""title"": ""Robust Features"", ""primary"": ""Americas""}"
