review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text,macro_group,group_label
4408936,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-10-06T11:16:49.101-05:00,4.5,0,1.0,recommendations,paperwork storage. There is no need because it is all on quick books Best Accounts Software,payroll_hr,Payroll & HR
4316997,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-07-28T23:11:13.133-05:00,5.0,1,0.6509,recommendations,There are really no problems that I have resolved using quickbooks. Just standard accounting and tracking expenses and revenues for tax purposes.,other,Other
4216332,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-05-11T01:03:11.751-05:00,5.0,1,0.2469,recommendations,"We need to be able to send invoices, that was the main reason why we started with Quickbooks. Being able to send customized invoices with the click of a button - that is perfect! The ability to add payroll and integration with other systems has simply been an added benefit. And a very welcome one at that! We expanded and some of our smaller brands have been using Square, which could also send invoices, but we were so pleased with our set up in QB that we kept going with it.",other,Other
4112419,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-02-25T01:14:11.833-06:00,5.0,1,0.3348,recommendations,"My business income is sporadic and comes from a variety of sources, and QuickBooks makes it easy to keep track of all of it in one place. A huge timesaver after",other,Other
4198112,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-27T03:36:15.694-05:00,4.5,0,0.0394,recommendations,"I manage two businesses and its save my lot of time to manage all accounting activities and reports.If i need to know about invoice issuance, inventory position, clients payments, profitability, liquidity positions..it can be accessed anywhere in the world even on my mobile screen with important and required features.",payroll_hr,Payroll & HR
4200202,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2020-04-23T10:19:45.204-05:00,3.5,6,0.1002,recommendations,Analyze the sales and purchases to be sure that the amount comes to a positive result - we have connected the several marketplaces and so was possible to have a perfect overview of the ongoing business sales directly in the dashboard.,inventory_orders,Inventory & Orders
4181282,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2020-04-09T01:57:30.822-05:00,5.0,0,0.2558,recommendations,"One of the best features is take a picture of the receipt and upload it. You can never forget any invoicing. You can easily create a custom reports, you can plan future invoicing and there are many shortcuts available for example you can directly jump to client invoice number. Quickbooks online has made easy for us to analyze and keep the track of expenses. Create versatility in your work through",payroll_hr,Payroll & HR
4176685,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2020-04-07T00:30:37.378-05:00,4.5,2,0.1384,recommendations,Getting reports of any field was not easier before this product but now it is on our finger tips. We can get reports in effective and powerful way. It also tracks our sales and its taxes. In all ways it provides user friendly and easy service. For me it is providing significant services. I would also appreciate its customer care that is providing professional services.,accounting_bookkeeping,Accounting & Bookkeeping
4355184,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-08-26T04:32:18.469-05:00,5.0,10,1.0,recommendations,The ability to log into the accounting platform from any computer,other,Other
4238461,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-05-28T02:20:54.802-05:00,5.0,1,1.0,recommendations,Quickbooks online helps to keep everything organized and allows an accurate and easy accounting setup. Simple,other,Other
4203145,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-27T08:34:06.536-05:00,3.0,0,0.0944,recommendations,"Handling tax returns, implementing administrative automation & digitally transforming certain aspects of our company.",payroll_hr,Payroll & HR
4317285,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-07-29T00:59:18.834-05:00,5.0,13,0.1005,recommendations,Easy to impost my data from the software that we use. Everything uploads and is easy to balance.,other,Other
4201098,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-24T07:03:49.023-05:00,3.0,1,0.7286,recommendations,"Intuit's QBO is a highly accessible and is know and/or used by nearly everyone. Our firm has realized many benefits in this regard. QBO is a Must-Have, Industry",other,Other
3416707,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-07-22T10:32:45.852-05:00,5.0,15,0.164,recommendations,Doing payroll and having all the employees info in one place,other,Other
4195644,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-20T16:14:56.365-05:00,4.0,0,0.1809,recommendations,"Organizing financials for payroll, expenses and invoicing.",payroll_hr,Payroll & HR
1625400,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-10-06T05:13:33.360-05:00,4.0,14,1.0,recommendations,"Problems - software that goes down. Online this is not an issue. Benefits, easy to use, less time spent with CPA",noise,Noise / Filler
4378977,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2020-09-08T22:34:51.720-05:00,4.0,0,0.3554,recommendations,I could create the accounting for a company (start up) and I had a better control for the operations of the company Recommendation,payroll_hr,Payroll & HR
4403569,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-10-01T02:56:20.700-05:00,3.5,7,0.178,recommendations,Overall financial management of the business is of great benefit. Good for,noise,Noise / Filler
4310620,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-07-22T13:17:02.360-05:00,5.0,0,1.0,recommendations,Love how it's easily recognizable when accessing vendors and payment amounts. It's truly a database for all your information and it makes it so much easier to manage your accounts.,payroll_hr,Payroll & HR
4121155,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2020-02-21T14:31:32.927-06:00,4.0,1,0.4115,recommendations,"Through QuickBooks Online we can manage all our finances and access the information of our customers, suppliers and employees. Through QuickBooks Online we manage what is all the accounting of the company, from the payroll of our employees to the budgets that are managed with suppliers and customers. We use it because it also gives us the freedom to update books, add and modify invoices, pay taxes and modify the payroll from anywhere, whether we are outside or within the organization. Mostly the team uses it for payroll automation offers us an excellent automatic and direct deposit service, reliable and safe.",other,Other
4224908,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-05-19T03:29:33.910-05:00,5.0,1,1.0,recommendations,"Online Accounting, working remotely, and user friendly software! Quickbooks Online User Friendly",other,Other
2721953,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-20T11:35:23.356-06:00,4.0,0,0.3717,recommendations,I have a wholesale business and we keep track of all invoices through Quickbooks Online. We are able to put the correct terms for the invoices and it makes it easier to know who owes us what and when they owe us. Helpful but,payroll_hr,Payroll & HR
4484778,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-11-26T02:24:21.509-06:00,4.0,0,0.2963,recommendations,Invoicing and especially we can work from any system any where,payroll_hr,Payroll & HR
3533471,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-12T04:49:00.070-06:00,5.0,1,0.4704,recommendations,"As I am selling mainly on online platform where there is a cloud native and platform integrated accurate accounting ( Amazon ), I do not have so much problems with the accounting. But when it comes to the invoicing related to offline sales which can be happened in every businesses as normal, Quickbooks online is being used to account those. I realised my assumptions were true again when it comes to the ""easiness in usage"" of a ""well directed GUI"" inside a PC environment, when I faced some small issues related to complex accounting features, because I was able to solve those simply by requesting a screen sharing session to their support team where they provided the steps by which I practically solved. Easy to understand Interface for",other,Other
4314411,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2020-07-27T09:12:53.024-05:00,4.5,1,0.1377,recommendations,AP and AR Automation are the key merits that we have relished from QuickBooks Online. QBO Insight from,other,Other
4164492,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-03-31T01:39:28.691-05:00,4.0,1,0.2922,recommendations,I solved the problem of my coworkers being able to access information from anywhere. They don't need to download the file or come over to my computer but they can access it from their own computer. Quickbooks Online!,other,Other
4277575,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-06-30T11:01:17.343-05:00,5.0,0,0.282,recommendations,Keeping compliant with IRS regulations and tracking all my expenses. Having this information at my finger tips helps me run my business and understand what changes need to be made to stay profitable. Easiest Book Keeping,payroll_hr,Payroll & HR
3543344,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-01T10:59:16.722-05:00,4.0,0,1.0,recommendations,"I used to lose receipts and not be able to keep track of all my financials for my business. It's crazy the amount of expenses and income you have that is hard to keep track of, but that is why I switched to quickbooks. Invoicing is a lot easier, I don't have to use other programs anymore. Quickbooks,",payroll_hr,Payroll & HR
4015692,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-01-14T22:30:56.600-06:00,5.0,6,0.4045,recommendations,"- full control of inventory of hundreds of products - all happening simultaneously in real-time - transparent control of total sales e.g. per channel, per location, per product, variants etc / statistic and analitics well done - purchasing from vendors section perfectly developed - beautiful documents in PDF (sales orders, purchasing orders or stock transfers) with right content and perfect product icons/images - B2B channel with access to individual customers with dedicated price list, multi currency and payments solved by 3rd party",inventory_orders,Inventory & Orders
3947269,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-12-31T00:36:40.862-06:00,3.5,9,0.0565,recommendations,"Tracking expenditures for our programs and grants simultaneously. Realized that there is a simpler way to do this without having to pull it all into excel.Reconciliations for bank statements, credit cards, and pre-paid debit cards have proven to be faster with the online banking & credit card syncing tool. This tool even memorizes certain categories based on prior transaction entries from prior months making it even quicker to reconcile a bank statement.",invoicing_payments,Invoicing & Payments
4382602,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2020-09-14T09:25:31.423-05:00,4.5,9,0.0377,recommendations,"Automated billing, recording payments, passing time based journals, extracting banking transactions.",invoicing_payments,Invoicing & Payments
4264039,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-06-19T03:00:50.349-05:00,5.0,7,0.1632,recommendations,"As a small business owner, the value is excellent. Great automated features for a low monthly subscription. Once you set up the platform to your preferences, it almost runs itself. The",noise,Noise / Filler
886476,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-02-06T01:14:16.934-06:00,4.5,1,0.5005,recommendations,"Accounting, categorizing expenses and income, reconciling accounts, payroll. QBO made me realize that I needed to be more in tune with my finances if I ever want to make any money!",other,Other
3352238,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-05T12:17:51.749-05:00,2.5,0,1.0,recommendations,Easy tool to use with a lot of training options and access to a wide array of bookkeepers and accountants who are familiar with the product,payroll_hr,Payroll & HR
4455591,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-11-09T08:49:05.864-06:00,5.0,0,0.5746,recommendations,"Books reconciliations, daily transactions and reporting",payroll_hr,Payroll & HR
3817675,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-12-06T22:01:43.004-06:00,3.5,18,0.1587,recommendations,Our P&L can be downloaded by clicking a few buttons. No more trying to put all our numbers together and make our own P&L statement. Easy to show the bank when we need funding or are looking for investors.,invoicing_payments,Invoicing & Payments
3226167,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-09-21T17:36:43.083-05:00,5.0,6,0.164,recommendations,"The software enables easy management of inventory,order and customers from one platform since proper invetory management is crucial to ensure efficient organization's operations.enables the organization to streamline it's operations since it automates inventory optimization and demand forecasting.It automatically updates the organization's stock level whenever purchase and sales are made hence improvds stock and inventory tracking.The software enhances business efficiency from creation of order to fullfilment since it synchronizes order with access sales report.",inventory_orders,Inventory & Orders
3719879,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-22T00:11:46.788-06:00,5.0,1,0.5241,recommendations,"We have integrated all of our banking and credit card relationships, and QBO prepares us for further online integration across our workflows. It has made it much simpler to access key information at our fingertips. Fantastic! Wish we had migrated to",other,Other
3124013,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-04T13:41:15.657-05:00,3.0,1,0.5151,recommendations,"The syncing of invoices, bank feeds, and other content through the cloud based platform has been the greatest thing for our office. Some of these options are available on QB Desktop, however QB Online is a system that was created for this type of platform instead of one that is just ""making it work"". That means that things just work with a little less effort. Not Great But",other,Other
4107785,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-02-12T04:17:16.045-06:00,5.0,1,1.0,recommendations,No problems to resolve. So much simpler to use than QB desktop,other,Other
3304887,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-30T14:05:59.054-05:00,5.0,0,0.341,recommendations,"We are finding our customers paying faster due to the ease of paying with their chosen payment method, we are also finding that it is so much simpler to manage our outgoings and send invoices / receipts for any payments.",payroll_hr,Payroll & HR
3595712,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-21T12:33:51.930-06:00,3.5,1,0.1923,recommendations,"We are able to do our accounting and close our books quickly and at a low cost without heavy admin overhead. Also, the suite of Bill.com, Expensify and QBO works well for a small company.",other,Other
3505182,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-28T21:51:54.149-05:00,2.5,0,0.3911,recommendations,We have been able to work better with clients to help solve bookkeeping and accounting questions based on real-time information rather than relying on historical data.,payroll_hr,Payroll & HR
3476355,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-22T20:50:14.358-05:00,4.5,1,0.1452,recommendations,"I needed an easy interface for my clients to submit payments whether that be ach or debit/credit card. This allows for the funds to process through into my quickbooks, they are auto captured for easy book keeping. This allows my business to accept all forms of payment and gives my customers options. I've found that my customers are more willing to jump on a project if a credit card option is available.",other,Other
3476101,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-24T15:52:33.226-05:00,5.0,1,0.3891,recommendations,"The need to quickly and easily produce reports of different kinds based on the receipts and expenses to many different operating units of our business was simplified through QBO. As a nonprofit, we received many grants for particular operations. And each donation and expense needed to be tracked and reported frequently to keep all the volunteers informed. A previous online software we had used was cumbersome and not at all transparent or intuitive in helping to create the needed reports and track the individual units. Short Learning Curve the Result of an Easy to Use,",other,Other
3435123,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-18T21:20:15.604-05:00,4.0,1,0.3438,recommendations,"Keeping my books up to date. Being able to automatically send recurring invoices to customers for quicker collections. I have signed up for Online Payments and have several clients use the service. Although QuickBooks holds the online payment for a few days, it still results in quicker collections.",other,Other
2850942,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-07-27T23:53:42.000-05:00,5.0,1,0.3273,recommendations,"With QuickBooks Online, money management and paper work problems have been solved. Expense billing has also been simple with QuickBooks Online, as all expenses are properly recorded and reports processed with a few clicks. Sales invoicing has also been timely as tracking of sales is automatic and the creation of invoices and receipts is also a matter of commanding a button. Last, creation of financial reports has been very simple and convenient for us. “QuickBooks Online- a Simple to",other,Other
3458770,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-22T00:31:55.455-05:00,5.0,7,0.2102,recommendations,It is amazing for tax season because it integrates with TurboTax which is the main reason we use it! That makes tax season a breeze and we don’t have to pay a CPA! Great for Small and Large Businesses and,noise,Noise / Filler
3559641,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-02T23:13:58.088-05:00,4.5,1,0.65,recommendations,"It is always available for me to see what going on. I can easily send invoices and make sure clients have seen them. In addition, all the benefits of the QB desktop.",other,Other
3305706,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-30T17:38:34.443-05:00,5.0,1,0.2497,recommendations,"Before using quickbooks my invoices, banking transactions and customer information were all stored in different locations which made lining things up or making reports complicated. QB Online is so easy and everything syncs up to easily generate reports to accounting and taxes. Another huge thing for us is being able to access the latest updates without purchasing new software. In one of the more recent updates I can take a photo of a receipt and connect it with a transaction right on my phone WHEN I make the transaction which helps me keep track of costs and not put them off until later (we all have that giant baggy of receipts we save until tax day every year).",other,Other
3303455,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-09-30T14:38:27.389-05:00,4.5,0,0.1652,recommendations,I can say that I have never experienced such type of accounting software anywhere in the world. This product has full features to enhance my schedule making procedures as well a paying vendor bills is so much simpler while using this product. Account receivables was never that much convenient before the arrival of this certain application. For me this product has all the functions that make it working more engaging and efficient to overcome my daily accounting workloads. Cloud accounting and also to manage data was not that much easier before using this application.,payroll_hr,Payroll & HR
4194840,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-20T12:16:25.682-05:00,5.0,1,0.232,recommendations,It has made my reconciling fast and paperless the ability to attach receipts to transactions saves paper Quickbooks,other,Other
3053988,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-27T01:52:07.504-05:00,4.5,22,1.0,recommendations,"The month end close process is more efficient due to connectivity with bank and credit card accounts, Concur for travel and entertainment expenses. With the Accountants edition it is also very simple to reclassify large blocks of transactions quickly. Adaptable tool for Startups and",other,Other
3409237,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-14T12:46:32.570-05:00,,14,0.132,recommendations,"Stop changing so much and actually think how your uses are using the software. Changes, Changes,",noise,Noise / Filler
3239642,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-20T23:26:03.131-05:00,5.0,1,0.7066,recommendations,QuickBooks Online speeds up our monthly financial reporting. It also allows us to quickly print checks and pay bills. Connecting credit cards to the bank feeds in Quick Books Online is much quicker for expensing credit card transactions than any other software that I have used. QuickBooks Online: A great alternative to,other,Other
3226731,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-18T13:18:49.978-05:00,1.0,0,0.1529,recommendations,My business' need for a accounting software that included invoicing on a regular basis but the amount would vary. Horrible Support and they Trick you into,payroll_hr,Payroll & HR
2649103,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-02T17:25:32.462-05:00,5.0,1,0.5344,recommendations,"QuickBooks has enabled us to improve a lot in our bookkeeping and finances areas. It helps in accessing every employee's account and access annual taxes and finances. Again we can easily keep track of every expense and budget so that we avoid losses. Lastly, it helps in recording accurately because the dashboard is very easy to understand. Free, Reliable and",other,Other
3194010,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-14T16:57:50.256-05:00,3.0,1,0.762,recommendations,"My Bank, AP and AR reconciliations are very much easier now, and I can generate certain reports in QBO which helps me a lot in decision making My",other,Other
3168633,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-09-11T12:17:31.359-05:00,5.0,13,0.112,recommendations,"This application has a beautiful user interface that plays a significant role in providing me with the beast features. Also, the best thing I like in this product is dashboard facility that is making my experience more enhanced by its useful options and also by giving me a complete overview of my accounting tasks. The best thing in this product is that I can even use it anywhere even in my home by its incredible mobile phone application.",other,Other
3163070,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-09-10T18:28:01.525-05:00,4.5,0,0.4825,recommendations,"I am able to work even outside my company through its amazing mobile application that has all the required features for that purpose. Also, I really like its graphical user interface that makes my understanding better and better by each passing day. So, for me now my accounting tasks are so much convenient and less troublesome as well.",payroll_hr,Payroll & HR
3807071,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-12-05T11:55:03.670-06:00,,0,0.1977,recommendations,If my scheduling program worked with different accounting software,payroll_hr,Payroll & HR
3146819,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-08T20:29:25.669-05:00,5.0,10,1.0,recommendations,Ease of access from anywhere and working remotely with multiple users. Great Accounting Software for,other,Other
3140196,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-06T16:16:35.757-05:00,5.0,1,0.2519,recommendations,"The product has its excellence for a great business utility, and also serves freelance professionals very efficiently. The interface is intuitive, the main commands are well ahead. The finance department will love this program, and it won't take many employees to do a job Quickbooks does in minutes.",other,Other
3128923,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-09-04T19:56:58.236-05:00,4.5,1,1.0,recommendations,"QuickBook online helps a lot in different ways for small and medium enterprises, W e have been using it to invoice our customers and accept payment directly online thus makes it easy in transaction on modes of payments, we have also used in audit every transaction that takes place within the farm and it helps us to minimizes errors and fix if they occurs, QuickBook online has helped us a lot ton adjust with advancement of technology. QuickBook",other,Other
3124739,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-04T09:22:29.575-05:00,5.0,1,0.2443,recommendations,Preparation of client's tax returns utilizing their financial information stored in QuickBooks Great for immediate access to,other,Other
3209224,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-16T16:26:48.271-05:00,5.0,1,0.5035,recommendations,"We have good view on our actuals, which help us prep for the upcoming year properly. Quickbooks great for",other,Other
3397906,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-11T23:31:41.519-05:00,3.5,5,1.0,recommendations,"My tax person is in another state and it is helpful for him to be able to look at our system on line with us and provide guidance and recommendations on how we should be coding things, etc.",other,Other
3489101,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-26T11:01:25.750-05:00,5.0,1,0.6192,recommendations,I wish I would have gone with Quickbooks Online a while ago because it has saved us so much money and given us better metrics.,other,Other
3275054,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-26T03:15:44.526-05:00,4.5,2,0.3419,recommendations,Being able to drill down through the reports has made it easy to locate and correct errors at the end of the year. Easy to,accounting_bookkeeping,Accounting & Bookkeeping
3278029,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-26T18:27:03.106-05:00,3.5,1,0.4656,recommendations,QB Online provers the flexibility of letting clients view the work that I am doing in real time.,other,Other
2460092,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-06-11T11:39:28.366-05:00,4.5,1,1.0,recommendations,"Quickbooks has helped to greatly optimize our bank reconciliations, and to carry out the accounts of creditors in a schematic manner. It has also served a lot to manage our payroll of employees, and to be able to create reports about the profits and losses of the business. In general, it serves for all kinds of trust accounting.",other,Other
3672498,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-16T10:20:35.952-06:00,5.0,1,0.203,recommendations,"We do 100% of our bookkeeping, financial budgeting, bill payments and payroll through QB/ Intuit. The online version is great for an organization where more than one person, in more than one location, needs to view the books. Love",other,Other
2441078,QB-ONLINE-001,QuickBooks Online,enterprise,g2,2019-06-08T17:29:06.257-05:00,4.5,1,0.5647,recommendations,"Since we started using Quickbooks our company has grown more. Now it is much easier for us to keep accounts of our debtors and creditors, and also to review our labor costs. In addition, Quickbooks has proved useful in detecting bank fraud. Another advantage has been its ability to integrate network protection services.",other,Other
2438686,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-06-08T14:49:08.042-05:00,4.5,0,0.2107,recommendations,"We love the power so quickly access to the information of our clients, because its accessibility is practically instantaneous. It is excellent for the management of accounting operations at different levels, thanks to its orientation towards the management of invoices, personnel, customers, accounting documents and even projects.",payroll_hr,Payroll & HR
3470547,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-23T11:35:41.843-05:00,3.5,1,0.237,recommendations,I am able to reconcile books more often from anywhere on the cloud. In the past Quickbooks Desktop version would only allow me to see the entries from my desktop. Now I can provide access to an external CPA and still see modifications.l Quickbooks equals Quick,other,Other
3219623,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-17T19:15:52.273-05:00,5.0,0,0.2042,recommendations,Keeping track of my expenses professionally. It does a better job with all its automation than I could do manually.,payroll_hr,Payroll & HR
3539384,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-01T01:27:45.631-05:00,4.0,1,0.2381,recommendations,"The problems I'm solving with QuickBooks Online includes drafting invoices, monitoring invoices going out and payments coming into the company. It creates a tidy package for our accountant. Why Am I Still Confused 2",other,Other
2946756,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-08T12:26:54.823-05:00,4.5,1,0.6668,recommendations,"I am solving the problem of having to haul a computer loaded with Quickbooks on it. With Quickbooks Online, I can go anywhere and have access to the software. In addition, my clients can also have access to it, simplifying the process of explaining to my client what I am doing. The greatest benefit of Quicksbooks Online I have realized is the convenience and ease of access to it.",other,Other
4194605,QB-ONLINE-001,QuickBooks Online,small-business,g2,2020-04-20T03:04:47.274-05:00,5.0,1,1.0,recommendations,Ease of automated reports QuickBooks,other,Other
3274949,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-26T02:38:47.380-05:00,3.5,2,1.0,recommendations,It is very easy to search old transactions and pull up information from prior years. I am also running year over year reports much easier than I used to with other accounting software.,accounting_bookkeeping,Accounting & Bookkeeping
2317287,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-23T13:06:35.544-05:00,4.0,1,0.4701,recommendations,"QuickBooks has definitely helped my business get to the next level in terms of finances and bookkeeping. It allows our accountant to easily access our finances and do our annual taxes. Without it, doing our taxes and keeping all of our records straight would be a nightmare!",other,Other
2895999,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-08-01T18:52:10.081-05:00,4.5,1,0.267,recommendations,"With Quickbooks we have the right tools to perform controls much faster than many people controlling through spreadsheets, reports with many papers and pens. It fulfills my company's financial need by leaving all the details of paying bills, print checks and a contact catalog and customer addresses. And with all the security that the online service can perform.",other,Other
3095355,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-02T10:01:55.733-05:00,5.0,1,0.6028,recommendations,Quckbooks online Simplifies Your Accounting as it enables you to Manage Your Business Accounts With Ease. Review for,other,Other
2251362,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-05-15T01:02:05.976-05:00,3.5,1,0.6189,recommendations,"1) QuickBooks has everything in one place and it gives everything that an accountant does, so it is reducing the cost of an accountant. 2) It creates the GST/Tax reports by itself which again reducing the cost of GST/Tax filing to the company",other,Other
3644686,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-11-13T14:45:15.402-06:00,3.5,0,1.0,recommendations,"Accounting on the go makes it very easy. The ability to sign in anywhere, whether you are overseas or on your mobile makes it much more easier and convenient. Limited -",payroll_hr,Payroll & HR
2800760,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-20T08:58:34.023-05:00,5.0,5,0.1986,recommendations,"Most departments have improved a lot, we can keep a record of every expense and this way we keep track of every coin that has been used. We can also access every employee account and manage annual taxes. Its record is so accurate and very reliable. Very Simple and Reliable for",other,Other
2999601,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-18T10:57:13.512-05:00,4.0,1,1.0,recommendations,Receiving payment is INCREDIBLY simple and their fees are pretty standard. QB Made,other,Other
3336926,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-10-01T16:36:24.389-05:00,,14,0.1191,recommendations,"none of the most critical problems, because they refuse to be honest Horrible Merchant Service",noise,Noise / Filler
3327058,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-09-30T15:44:39.283-05:00,5.0,1,0.0709,recommendations,"Managing my business expenses and paying vendors. The benefits I have realized are the ability to have all my information in one place, and when I need to pay a vendor, I can do so from QuickBooks",other,Other
2736677,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-07-11T23:06:33.816-05:00,5.0,5,0.1995,recommendations,"In our organization, the finance department is very lucky since it has improved a lot in bookkeeping. Every account of workers can be accessed through seconds. We are able to budget ourselves well according to what the record states. We also don’t get losses since we avoid them as much as we can. Most Known and",other,Other
2149188,QB-ONLINE-001,QuickBooks Online,mid-market,g2,2019-04-26T09:58:04.706-05:00,4.5,1,0.3921,recommendations,"The benefits of using QuickBooks are that it keeps me company organized by recording all sales, income and expenses in real time as they occur, which saves me on accounting expenses, such as hiring someone for this job. I also use it to record all my personal finances. I love the reports to which I have easy access, as well as the profit and loss statements that allow me to quickly see how my business is doing this year compared to previous years. I also love it because it allows me to track what is spent on custom categories. It also gives me a tremendous view of sales, that is, what is being said, what is not and how it compares with previous years.",other,Other
2127222,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-04-26T11:40:50.125-05:00,4.5,0,0.2863,recommendations,"Tracking all of my financials, billing, payments, deposits, etc. Having the ability to sync my bank accounts and allow my CPA to have access has made the world of difference.",payroll_hr,Payroll & HR
2849271,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-08-30T23:29:00.763-05:00,5.0,0,0.1755,recommendations,"I have been able to maintain clear and up to date invoices, accounts, and bills. Money received has also been so much easier with sending out my fees.",payroll_hr,Payroll & HR
2521274,QB-ONLINE-001,QuickBooks Online,small-business,g2,2019-06-15T23:12:12.359-05:00,5.0,10,1.0,recommendations,"The problems we are solving is multi-user access, easy double-entry accounting, and a simple, easy-to-use interface for all users.",other,Other
